Gene name,Mutated samples,Samples tested
RABGAP1_ENST00000616002,28,2754
SLC38A5,28,2775
ADAL_ENST00000428046,28,2754
GSTZ1_ENST00000361389,28,2754
CIAPIN1_ENST00000569370,28,2754
C12orf43_ENST00000445832,28,2768
LDHC_ENST00000536880,28,2754
TMEM179_ENST00000341595,28,2754
ITPA,28,2754
OR51F1,28,2743
TRAPPC2L_ENST00000564365,28,2754
ZSCAN26_ENST00000619937,28,2743
CLDN14_ENST00000342108,28,2754
HLA-DOB,28,2754
FAM153C,28,2743
GYG1_ENST00000483267,28,2754
PRAF2,28,2754
NAF1_ENST00000509434,28,2743
N6AMT1_ENST00000351429,28,2754
PIK3C3_ENST00000586545,28,4032
RTRAF_ENST00000556760,28,2754
HNRNPD_ENST00000352301,28,2743
SERHL2_ENST00000407614,28,2743
DRAM2_ENST00000539140,28,2754
NKIRAS1_ENST00000421515,28,2754
C4BPB_ENST00000391923,28,2754
RCC1L,28,2743
USP45_ENST00000472914,28,2743
RBM5_ENST00000469838,28,2754
BATF_ENST00000555504,28,2754
CD80,28,2754
AANAT_ENST00000392492,28,2754
ATXN7L3B,28,2743
TMEM235_ENST00000586400,28,2743
TUFT1_ENST00000392712,28,2754
GPX5_ENST00000469384,28,2754
HSPB7,28,2754
FAM71F2,28,2743
MRNIP_ENST00000610475,28,2755
CYFIP1_ENST00000610365,28,2743
DUSP26_ENST00000523956,28,2754
JPT2_ENST00000569765,28,2754
SUMO3_ENST00000332859,28,2754
DISC1_ENST00000317586,28,2754
TSSK3,28,2784
TSSK4_ENST00000428351,28,2773
LDHC_ENST00000537486,28,2754
CCDC28B_ENST00000373602,28,2754
MYOZ2,28,2754
AIF1L_ENST00000372302,28,2754
RPL23_ENST00000577407,28,2754
HNRNPD_ENST00000353341,28,2743
ATP23,28,2754
C22orf23_ENST00000403305,28,2754
SH3BGR,28,2754
CLN6_ENST00000564752,28,2754
NT5E,28,2754
C6orf62,28,2754
INTS14_ENST00000567744,28,2754
LYNX1_ENST00000621401,28,2754
C1QTNF5,28,2754
WFDC8_ENST00000289953,28,2754
CRCP,28,2754
RMND5A,28,2754
NOMO2_ENST00000381474,28,2754
GATD1_ENST00000397472,28,2754
GGT6_ENST00000573591,28,2754
DCTN3,28,2754
ADAL,28,2754
CIAPIN1_ENST00000567518,28,2754
CEP170_ENST00000481987,28,2754
COPZ1_ENST00000553231,28,2754
RAB30_ENST00000527633,28,2754
SUMO3,28,2754
C4BPB_ENST00000367076,28,2754
HAGHL_ENST00000561546,28,2754
FAM209B,28,2743
SLC38A5_ENST00000620913,28,2775
OR8K5,28,2754
OR6C76,28,2754
N6AMT1,28,2754
CD160,28,2754
PRR25,28,2775
CYBA_ENST00000569359,28,2754
ACP2_ENST00000530453,28,2754
RAB34_ENST00000636154,28,2754
C22orf23_ENST00000619227,28,2754
EHF_ENST00000530286,28,2754
MRPS18B,28,2754
TPD52L3,28,2754
ZNF101_ENST00000415784,28,2754
TEX35_ENST00000367643,28,2754
FGFBP1,28,2754
SLC39A1_ENST00000368621,28,2755
CARHSP1_ENST00000311052,28,2754
FOXD4L5,28,2743
TEX35,28,2754
HAUS4,28,2754
CYFIP1,28,2743
HIST1H3G,28,2749
CALCA_ENST00000361010,28,2754
FOPNL_ENST00000573396,28,2754
SPCS3,28,2743
SULT2A1,28,2754
AL021997.3,28,2743
EDA2R_ENST00000253392,28,2754
PIM3,28,2743
SIGLEC14,28,2743
PIGX_ENST00000639474,28,2754
FGF22_ENST00000586042,28,2754
CHRNA7_ENST00000637183,28,2754
RWDD1,28,2754
BECN1_ENST00000590099,28,2754
NEURL1B_ENST00000520919,28,2754
PPP1R17,28,2754
TUFT1_ENST00000353024,28,2754
ZCCHC9_ENST00000438268,28,2754
OBP2A_ENST00000539850,28,2754
REG3A_ENST00000409839,28,2754
CHRNA7_ENST00000637033,28,2754
FAM122B_ENST00000611027,28,2754
CNPY1_ENST00000406197,28,2743
ZSCAN26_ENST00000614088,28,2743
MNAT1_ENST00000539616,28,2754
ATP6V0C_ENST00000565223,28,2754
GSTZ1_ENST00000557639,28,2754
RAB40B_ENST00000538809,28,2754
MPZ_ENST00000491222,28,2754
BCL2L14_ENST00000589718,28,2754
DCTD,28,2754
OR52W1,28,2754
SCNM1_ENST00000368902,28,2754
ZNF25,28,2780
MIS12_ENST00000573759,28,2754
AIF1L_ENST00000247291,28,2754
INTS14,28,2754
TMEM59_ENST00000371348,28,2754
C4orf17_ENST00000514652,28,2754
AL603832.3,28,2743
AIF1L,28,2754
RRAS2_ENST00000534746,28,2763
LDHC_ENST00000544105,28,2754
CLDND1_ENST00000511081,28,2754
CYB561D1_ENST00000528785,28,2754
IL11,28,2754
JPT2_ENST00000382711,28,2754
TEX35_ENST00000367642,28,2754
BUD31_ENST00000222969,28,2754
GAPDH_ENST00000396858,28,2754
RBM38_ENST00000371219,28,2743
STK17B_ENST00000409228,28,2784
HAUS4_ENST00000555367,28,2754
FOPNL_ENST00000255759,28,2754
FAM192A_ENST00000389447,28,2754
DUSP21,28,2780
GMNC,28,2743
HLA-F_ENST00000334668,28,2754
DDIT4L,28,2754
RAD21_ENST00000518055,28,4070
TMEM45B_ENST00000524567,28,2754
NMRK2_ENST00000599576,28,2754
SLC25A46_ENST00000509432,28,2743
AL035460.1,28,2743
TSPAN33,28,2754
OBP2A,28,2754
SIRT3_ENST00000529382,28,2754
N4BP2L1_ENST00000530622,28,2761
FAM227A_ENST00000540952,28,2743
CYB561D1_ENST00000430195,28,2754
CIAPIN1_ENST00000569979,28,2754
JPT2_ENST00000382710,28,2754
ARHGDIB_ENST00000541546,28,2754
SARNP_ENST00000552080,28,2754
GPR21,28,2754
CCDC121,28,2754
HCCS,28,2754
EXOSC3,28,2775
ABHD17B,28,2754
SAA2_ENST00000528349,28,2755
LIN7B,28,2754
SLC2A4RG,28,2754
FADS6,28,2754
FHL2,28,2914
CYB561A3,28,2754
CMTM3_ENST00000460097,28,2754
ARG2,28,2754
RGS10_ENST00000369101,28,2754
PCSK6_ENST00000632686,28,2743
BMP15,28,2754
CTRL,28,2754
XBP1_ENST00000405219,28,2780
HACD3,28,2754
C1QTNF5_ENST00000530681,28,2754
H1FOO,28,2754
GKN2,28,2754
REG3G,28,2754
RNASE11_ENST00000398009,28,2754
FAM122B,28,2754
PRPS2_ENST00000380668,28,2754
OR4K17_ENST00000641633,28,2754
FOPNL_ENST00000573968,28,2754
DBNDD2,28,2754
CHRNA7_ENST00000636603,28,2754
WFDC8,28,2754
LCN8,28,2754
CCDC198_ENST00000534126,28,2754
DXO_ENST00000375356,28,2754
BUD31_ENST00000456893,28,2754
LRRIQ3_ENST00000370911,28,2754
TSEN34_ENST00000396383,28,2754
OPALIN_ENST00000419479,28,2754
DCTD_ENST00000438320,28,2754
CARTPT,28,2754
REG3G_ENST00000409471,28,2754
OR10H3,28,2754
QPRT_ENST00000562473,28,2754
TMEM204_ENST00000253934,28,2754
UCHL5_ENST00000367449,28,2754
GRXCR2_ENST00000639411,28,2743
ZNF461_ENST00000618437,28,2775
OR2V2_ENST00000328275,28,2754
SPX,28,2754
RPL23_ENST00000394333,28,2754
CEP250_ENST00000397524,28,2743
MRM2,28,2754
SEC61A2_ENST00000379017,28,2754
PPP1CC_ENST00000551676,28,2754
NAA60,28,2743
SYNGR2_ENST00000590201,28,2754
TMX1,28,2754
FAHD2A_ENST00000447036,28,2754
RAD1,28,2914
HAUS4_ENST00000347758,28,2754
REG3G_ENST00000393897,28,2754
RBM7_ENST00000545678,28,2754
TNNI2,28,2754
PIGF,28,2754
HACD3_ENST00000562901,28,2754
ITGB1BP1_ENST00000456913,28,2754
CYB561A3_ENST00000426130,28,2754
BCL2L11_ENST00000357757,28,4022
HSD17B8,28,2780
NIPAL3_ENST00000358028,28,2754
OR8S1_ENST00000641651,28,2743
BCL2L14_ENST00000586576,28,2754
ADAMTSL1_ENST00000431052,28,2754
CYB5R1,28,2754
FOXO3_ENST00000540898,28,2868
FOPNL,28,2754
KCNK16_ENST00000437525,28,2754
VWA1_ENST00000338660,28,2754
FGF22,28,2754
MGAT2,28,2754
MED19,28,2754
DPRX,28,2754
C22orf23,28,2754
TUBA1A_ENST00000546918,28,2754
IGHMBP2_ENST00000539224,28,2754
CYGB,28,2754
TTPA,28,2754
DYNC1I1_ENST00000413338,28,2754
KLRB1,28,2754
BUD23,28,2754
RCC1L_ENST00000614461,28,2743
PHOX2A,28,2755
LIN7B_ENST00000391864,28,2754
WTIP,28,2743
RARRES2_ENST00000482669,28,2754
SPATA25,28,2754
OR10A4,28,2754
OR10W1,28,2754
ZMAT2,28,2754
WASHC2A_ENST00000314664,28,2743
PSMC1_ENST00000543772,28,2754
IL11_ENST00000585513,28,2754
CYB561D1_ENST00000310611,28,2754
MIS12,28,2754
TWF1,28,2784
CGREF1_ENST00000405600,28,2754
RHEX,28,2743
OBP2A_ENST00000371776,28,2754
UBFD1,28,2754
AANAT,28,2754
PTAFR,28,2754
ZSCAN26_ENST00000316606,28,2743
PROCR,28,2754
HAGHL_ENST00000564545,28,2754
LY86,28,2754
TMEM204,28,2754
ALOX5AP,28,2754
ADM2,28,2754
LDHC_ENST00000546146,28,2754
CCRL2_ENST00000400882,28,2743
CARHSP1_ENST00000561530,28,2754
NADK2_ENST00000617628,28,2754
FCGR2C,28,2743
SLC35A4_ENST00000323146,28,2754
GNAT2,28,2754
TNNI2_ENST00000252898,28,2754
CFAP126,28,2755
FGF1_ENST00000359370,28,2754
RHEX_ENST00000582070,28,2743
STEAP1B,28,2743
NR1I3_ENST00000515452,28,2754
DUSP26,28,2754
TMEM61,28,2743
DGUOK,28,2754
FGF1_ENST00000337706,28,2754
KRTAP10-12,28,2754
AK2_ENST00000467905,27,2754
ALKBH5,27,2754
SCML2_ENST00000398048,27,2754
CYB561D1_ENST00000420578,27,2754
TM4SF1,27,2754
LIN28A,27,2754
OR52B6,27,2754
MAT2A_ENST00000409017,27,2754
BEAN1_ENST00000561796,27,2743
BCL7B_ENST00000223368,27,2754
RRM2_ENST00000304567,27,2754
PRM2,27,2754
ERICH5_ENST00000545282,27,2754
TMEM123,27,2775
EXOG_ENST00000422077,27,2754
SPCS2_ENST00000526361,27,2775
TREX1_ENST00000492235,27,2754
INSIG2_ENST00000614681,27,2754
NRM,27,2754
ZFAND2B,27,2743
MRPL48_ENST00000398483,27,2743
DNAJC25,27,2743
LHFPL1,27,2754
RANGRF_ENST00000439238,27,2754
ALKBH1,27,2754
ZFAND2B_ENST00000621130,27,2743
GLS_ENST00000338435,27,2754
NKAIN4_ENST00000370307,27,2743
PTCRA_ENST00000441198,27,2754
NOMO2,27,2754
NTMT1_ENST00000372480,27,2754
MRPS7,27,2754
EGLN3,27,2754
CD302,27,2754
CSH1_ENST00000329882,27,2754
NAA60_ENST00000414063,27,2743
ERMN_ENST00000420719,27,2754
PNPO_ENST00000225573,27,2754
TREX1_ENST00000635452,27,2754
ZFAND5_ENST00000376960,27,2754
CCRL2_ENST00000400880,27,2743
FAM71D,27,2743
CCDC59,27,2754
PSMD8_ENST00000602911,27,2743
TATDN1_ENST00000605953,27,2754
PLEKHB1_ENST00000535129,27,2754
FBXL8_ENST00000519917,27,2754
RBPMS2,27,2754
HIST1H2BD_ENST00000377777,27,4022
FMN1_ENST00000558197,27,2743
TNFAIP8L3,27,2754
FOXD2,27,2754
MRPL48_ENST00000411840,27,2743
PTCRA,27,2754
PEX26,27,2754
AGTRAP_ENST00000376627,27,2754
MGST3_ENST00000367888,27,2754
KLK6_ENST00000310157,27,2754
ZFAND2B_ENST00000409594,27,2743
MFAP3_ENST00000439768,27,2754
MPLKIP,27,2780
DIO1_ENST00000613679,27,2754
RDH11_ENST00000428130,27,2754
FKBP3_ENST00000396062,27,2754
C19orf71,27,2743
DEDD_ENST00000490843,27,2754
BCL7A,27,2754
ARHGAP26_ENST00000475287,27,2754
CSRP2_ENST00000552330,27,2754
NREP_ENST00000509979,27,2754
COMMD6_ENST00000377615,27,2754
FAM71E1,27,2754
LRRC63_ENST00000446175,27,2743
TNNI1,27,2754
SHISA5_ENST00000612611,27,2743
AGTRAP_ENST00000452018,27,2754
ELAC1,27,2754
LIPF_ENST00000355843,27,2754
RDH10,27,2754
MPZL2,27,2743
LIPG_ENST00000580036,27,2754
MGST3_ENST00000367883,27,2754
TREX1_ENST00000625293,27,2754
DRAM1_ENST00000544152,27,2754
ZSCAN26_ENST00000611552,27,2743
CCNJ_ENST00000403870,27,2754
CTXN2,27,2743
ANKRD65_ENST00000520296,27,2743
RGR_ENST00000358110,27,2754
BTNL2_ENST00000544175,27,2754
C11orf1_ENST00000528125,27,2754
ROPN1B_ENST00000505382,27,2754
PRRG2,27,2754
OR2H2,27,2754
VN1R4,27,2754
RAP2C_ENST00000370874,27,2754
CIDEC_ENST00000423850,27,2754
LCE1F,27,2754
FHAD1_ENST00000375997,27,2743
RHEX_ENST00000603378,27,2743
OR51V1,27,2754
TUBA1C_ENST00000301072,27,2754
AMACR_ENST00000382068,27,2754
PHF19_ENST00000312189,27,2775
ZNF138_ENST00000494380,27,2754
ARL6IP1,27,2754
BOC_ENST00000485230,27,2781
DCUN1D3_ENST00000563934,27,2754
CMTM3_ENST00000567572,27,2754
PKIB_ENST00000392490,27,2754
TMPPE_ENST00000416695,27,2754
NOP16,27,2754
EIF2B1_ENST00000539951,27,2754
CHN2_ENST00000412711,27,2754
B3GNT5_ENST00000465010,27,2754
DUSP6_ENST00000547291,27,2754
ANP32E_ENST00000616917,27,2754
ASNA1,27,2754
HMGN5,27,2754
TRAPPC2L_ENST00000567895,27,2754
GID8,27,2754
SSX3_ENST00000376893,27,2754
C1QTNF7,27,2754
TMCO1_ENST00000580248,27,2743
PRM2_ENST00000241808,27,2754
MICU1_ENST00000398763,27,2754
PTP4A2_ENST00000470404,27,2754
SYNGR1_ENST00000381535,27,2754
ENDOV_ENST00000323854,27,2743
TXK_ENST00000507351,27,2944
EDA_ENST00000525810,27,2780
NAA60_ENST00000572584,27,2743
PMM2_ENST00000569958,27,2754
CA7_ENST00000394069,27,2754
RARRES3_ENST00000354445,27,2754
GOLT1B,27,2754
SIRT6,27,2754
ISOC1,27,2754
TMCO1_ENST00000464650,27,2743
RPUSD3,27,2754
ZNF483_ENST00000355824,27,2754
CD302_ENST00000429078,27,2754
CRP_ENST00000368111,27,2754
FTSJ1_ENST00000396894,27,2754
C1orf146_ENST00000370373,27,2754
WDR89,27,2754
CEBPG,27,2754
STX19,27,2754
DUT_ENST00000558813,27,2754
VOPP1_ENST00000428648,27,2754
VDAC3_ENST00000522572,27,2754
CSH1_ENST00000610991,27,2754
HLA-DMB,27,2754
BCL7B,27,2754
TUBA1C_ENST00000639419,27,2754
UBFD1_ENST00000567212,27,2754
ZNF410_ENST00000639051,27,2754
GSTA3,27,2754
CRKL,27,4181
MAPK15_ENST00000395107,27,2784
ZCCHC10_ENST00000355372,27,2754
UBE2E1_ENST00000424381,27,2754
METTL21A_ENST00000406927,27,2743
CYB5A_ENST00000397914,27,2754
SFTPA2_ENST00000372327,27,2743
C1QTNF9B,27,2743
RPS3_ENST00000526608,27,2754
CA7,27,2754
CNOT8_ENST00000285896,27,2754
POLR2H_ENST00000430783,27,2754
C2orf74_ENST00000488469,27,2743
WDYHV1_ENST00000518125,27,2754
PRR18,27,2754
OR2A25_ENST00000408898,27,2754
CIDEC_ENST00000618572,27,2754
TBCB_ENST00000585746,27,2754
SAA2_ENST00000529528,27,2755
SLC12A1_ENST00000561031,27,2743
LIPG_ENST00000577628,27,2754
KCNMB3_ENST00000349697,27,2754
C17orf64,27,2775
APBB2_ENST00000502841,27,2755
SPCS2_ENST00000530257,27,2775
FAM71F2_ENST00000477515,27,2743
NSMCE4A,27,2754
SAA2,27,2755
NOP16_ENST00000614830,27,2754
OR10H4_ENST00000641275,27,2775
CFAP52_ENST00000576499,27,2743
C2orf74_ENST00000432605,27,2743
RANGRF,27,2754
HES1,27,2754
TMEM186,27,2754
METTL5_ENST00000308099,27,2754
MOSPD3,27,2754
FBXL12_ENST00000592067,27,2754
YAF2_ENST00000380790,27,2754
PSMB1,27,2754
FRMD5_ENST00000636859,27,2754
CBFA2T2_ENST00000344201,27,2754
OR5M9,27,2754
ING4_ENST00000619641,27,2868
CLDND2_ENST00000601435,27,2754
HEBP1,27,2775
NKG7_ENST00000600427,27,2754
PROK1,27,2754
CRP,27,2754
GSTM2_ENST00000414179,27,2754
RNASE4,27,2754
DRAM1,27,2754
SGPP1,27,2754
SNX3,27,2754
MTFP1,27,2754
FTSJ1,27,2754
ZNF260_ENST00000588993,27,2754
RNF170_ENST00000319104,27,2754
MSRA_ENST00000521209,27,2754
SUPT4H1,27,2754
DUT_ENST00000559416,27,2754
AGTRAP,27,2754
IL36RN_ENST00000346807,27,2754
ING4_ENST00000446105,27,2868
FAM43B,27,2754
RUSC1_ENST00000471876,27,2754
PEX11B,27,2754
CRP_ENST00000368110,27,2754
FKBP3,27,2754
THAP5_ENST00000313516,27,2754
SYNDIG1L_ENST00000554823,27,2743
RNFT1,27,2754
KLK6_ENST00000391808,27,2754
MGST3_ENST00000367885,27,2754
TREX1_ENST00000444177,27,2754
STMN3_ENST00000540534,27,2754
LIPF_ENST00000608620,27,2754
DHDDS_ENST00000427245,27,2754
BIK,27,2755
GSTZ1_ENST00000553586,27,2754
RAP2C,27,2754
NUDT10,27,2754
CIDEC_ENST00000455015,27,2754
FXYD6_ENST00000260282,27,2754
ZDHHC12_ENST00000372667,27,2754
SLC33A1,27,2780
PITPNB,27,2754
MICB_ENST00000399150,27,2754
RPL7A,27,2754
ECHDC3,27,2754
GK3P,27,2743
ENSA_ENST00000369016,27,2754
NAA20_ENST00000398602,27,2754
DCAF7_ENST00000415273,27,2754
GTF3C6,27,2743
RFLNA_ENST00000546355,27,2743
TMCO1_ENST00000392129,27,2743
GGT1_ENST00000404532,27,2754
C6orf47,27,2754
POLR2H_ENST00000438240,27,2754
RPLP0_ENST00000546989,27,2754
ZNF639_ENST00000484866,27,2754
CLDND2,27,2754
COPZ2,27,2743
PSORS1C2,27,2754
SAA2_ENST00000256733,27,2755
OSGIN1_ENST00000565123,27,2754
DCK_ENST00000504730,27,2754
CCNJ_ENST00000265992,27,2754
ABCD1_ENST00000370129,27,2754
C1GALT1C1L,27,2743
FITM1,27,2743
SIRT6_ENST00000594279,27,2754
FGF19,27,4090
LIX1L,27,2743
CD14_ENST00000401743,27,2754
HTR1D,27,2754
MED10,27,2754
PM20D2,27,2743
SDHAF3_ENST00000360382,27,2812
CD14,27,2754
PRDX1_ENST00000372079,27,2754
SLC30A4,27,2754
FXYD6,27,2754
C12orf54_ENST00000548364,27,2754
METTL5,27,2754
PLEKHB1_ENST00000398494,27,2754
